gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cell_line	p_adj	condition
HLA-B	0	1.04129159070844	0.999	0.977	0	RCHACV	0	Expanded NK-treated
B2M	0	0.971284194284724	1	0.999	0	RCHACV	0	Expanded NK-treated
HLA-A	3.16930177632563e-308	0.953299771778142	0.999	0.982	9.45307640824645e-304	RCHACV	2.47490775713268e-304	Expanded NK-treated
PSMB9	4.87258508580173e-254	0.842712255202448	0.988	0.8	1.45334595354208e-249	RCHACV	2.85375127012693e-250	Expanded NK-treated
HLA-C	4.20851317126779e-223	0.812610367829805	0.98	0.766	1.25527322359404e-218	RCHACV	1.97185676126581e-219	Expanded NK-treated
GNLY	7.59727099137363e-135	0.696803266096499	0.408	0	2.26603801859701e-130	RCHACV	2.96635445858184e-131	Expanded NK-treated
PSME2	1.41640939025515e-134	0.539965772839164	0.992	0.954	4.22472428831404e-130	RCHACV	4.74031754078677e-131	Expanded NK-treated
UBE2L6	1.33961563567181e-102	0.441994004484091	0.773	0.392	3.9956715565183e-98	RCHACV	3.92289693711042e-99	Expanded NK-treated
IRF9	1.8682437991384e-99	0.286204609717661	0.363	0.047	5.5724107796901e-95	RCHACV	4.86303860915725e-96	Expanded NK-treated
IRF1	4.86296370834459e-98	0.529627135125357	0.888	0.584	1.45047618528794e-93	RCHACV	1.13924650795389e-94	Expanded NK-treated
HLA-E	1.40675430637534e-95	0.471482600705314	0.887	0.569	4.19592606962573e-91	RCHACV	2.9960030123141e-92	Expanded NK-treated
TAP1	1.28365787603878e-92	0.373805034376503	0.59	0.2	3.82876634686088e-88	RCHACV	2.50602108849672e-89	Expanded NK-treated
STAT1	3.90815274900406e-87	0.398902444378064	0.636	0.261	1.16568472044544e-82	RCHACV	7.04279188083986e-84	Expanded NK-treated
CCL5	4.78357362256968e-85	0.465175937261486	0.342	0.035	1.42679650440386e-80	RCHACV	8.00462708971e-82	Expanded NK-treated
PSMB8	1.6215262825583e-80	0.427916655313271	0.959	0.805	4.83652644298663e-76	RCHACV	2.53249974809955e-77	Expanded NK-treated
HLA-F	2.64135666842948e-75	0.308727567163922	0.424	0.108	7.87837453492462e-71	RCHACV	3.8674414169561e-72	Expanded NK-treated
PSME1	2.23412451776799e-69	0.320868406490716	0.996	0.972	6.66372319914659e-65	RCHACV	3.07875500457357e-66	Expanded NK-treated
HBG2	4.09090338853889e-65	-0.594106081081481	0.543	0.673	1.2201937536995e-60	RCHACV	5.32431076018337e-62	Expanded NK-treated
HBG1	1.80177777920634e-60	-0.50024318462928	0.501	0.625	5.37416258203876e-56	RCHACV	2.22159200176142e-57	Expanded NK-treated
GBP1	1.73272761247288e-58	0.223914966602566	0.298	0.061	5.16820664972285e-54	RCHACV	2.0296304888701e-55	Expanded NK-treated
HLA-DPA1	4.12796246107901e-53	0.428187074107113	0.82	0.536	1.23124736326604e-48	RCHACV	4.60503697979514e-50	Expanded NK-treated
PLAAT4	7.72666007256914e-51	0.220187424632994	0.361	0.105	2.3046308998452e-46	RCHACV	8.22783934182169e-48	Expanded NK-treated
PSMB10	5.72937039721251e-48	0.291874890377212	0.922	0.737	1.70889930837657e-43	RCHACV	5.83573740415206e-45	Expanded NK-treated
BST2	2.71710023033244e-46	0.30302740701382	0.784	0.491	8.10429485701256e-42	RCHACV	2.65222946233325e-43	Expanded NK-treated
CD74	9.82316601967296e-43	0.341730800206074	0.994	0.964	2.92995572868785e-38	RCHACV	9.20509241371514e-40	Expanded NK-treated
HCP5	4.45125329469598e-42	0.184834185057516	0.314	0.086	1.32767532020897e-37	RCHACV	4.01075042057087e-39	Expanded NK-treated
LGALS3BP	7.16751004295558e-41	0.228594131404815	0.555	0.268	2.13785322051236e-36	RCHACV	6.21900954727113e-38	Expanded NK-treated
PRTN3	1.34442568208003e-35	-0.288039705669498	0.366	0.46	4.01001848194011e-31	RCHACV	1.1248521590746e-32	Expanded NK-treated
NKG7	1.69141206495205e-32	0.211525123905039	0.328	0.115	5.04497476613247e-28	RCHACV	1.36636932571144e-29	Expanded NK-treated
LGALS9	1.11449987607512e-31	0.211350061331986	0.649	0.358	3.32421878036926e-27	RCHACV	8.7031295322706e-29	Expanded NK-treated
TRIM69	1.26957190966876e-31	0.12490619010534	0.237	0.063	3.786752134969e-27	RCHACV	9.59427778316451e-29	Expanded NK-treated
IFITM3	2.87917724244594e-31	0.253712099685244	0.537	0.277	8.58772196104351e-27	RCHACV	2.10782766433691e-28	Expanded NK-treated
RPS29	1.01460882588592e-30	-0.129015793682781	0.999	1	3.02627374496994e-26	RCHACV	7.20280029213015e-28	Expanded NK-treated
RPS8	5.1851146836507e-28	-0.118784158826299	1	1	1.54656415669249e-23	RCHACV	3.57269652040838e-25	Expanded NK-treated
HLA-DPB1	2.19786095381377e-25	0.23392685481476	0.841	0.617	6.55555986694034e-21	RCHACV	1.47112253042844e-22	Expanded NK-treated
HLA-DRA	4.22000275907464e-25	0.336257004724829	0.965	0.869	1.25870022294919e-20	RCHACV	2.74616679546782e-22	Expanded NK-treated
PSMA5	5.07293678747416e-24	0.177939750142199	0.95	0.842	1.51310485559992e-19	RCHACV	3.21199162486911e-21	Expanded NK-treated
MTRNR2L12	8.56463120514121e-24	0.223737903722618	0.985	0.907	2.55457254955747e-19	RCHACV	5.28009513796956e-21	Expanded NK-treated
LAP3	1.47893649354342e-23	0.18785393697373	0.861	0.669	4.41122387929196e-19	RCHACV	8.88385775236968e-21	Expanded NK-treated
PARP14	2.00052423954957e-23	0.178247193152368	0.801	0.561	5.96696364930449e-19	RCHACV	1.17165703399819e-20	Expanded NK-treated
RPS15	2.05153213066771e-23	-0.12463750621162	1	1	6.11910488614259e-19	RCHACV	1.17222544451592e-20	Expanded NK-treated
APOBEC3G	3.69212921906729e-23	0.146808858379104	0.392	0.173	1.1012513821712e-18	RCHACV	2.05941693369261e-20	Expanded NK-treated
GBP4	9.05250315591923e-23	0.126495650771837	0.204	0.063	2.70009011631603e-18	RCHACV	4.93193003334232e-20	Expanded NK-treated
RPS10	1.07960519162029e-22	0.152113382755553	0.997	0.992	3.22013840504584e-18	RCHACV	5.74816155092922e-20	Expanded NK-treated
BTN3A2	5.0456490741266e-22	0.121002637018882	0.345	0.135	1.50496574933974e-17	RCHACV	2.62676490799031e-19	Expanded NK-treated
PSMB4	8.42549411378246e-22	0.157221671305574	0.944	0.817	2.51307212931789e-17	RCHACV	4.29095762181699e-19	Expanded NK-treated
HLA-DRB1	1.9851364190361e-21	0.168469133392003	0.386	0.19	5.92106639705897e-17	RCHACV	9.8948491252678e-19	Expanded NK-treated
PSMB8-AS1	6.24617383825605e-21	0.139970239786607	0.432	0.208	1.86304627073663e-16	RCHACV	3.04852321893384e-18	Expanded NK-treated
VAMP5	1.54696762238501e-20	0.179702013418526	0.88	0.697	4.61414032728777e-16	RCHACV	7.39608377339053e-18	Expanded NK-treated
PSMA2	1.58409130753079e-20	0.146626040079898	0.989	0.965	4.7248691429721e-16	RCHACV	7.42210141230479e-18	Expanded NK-treated
PFDN2	3.09803504078072e-20	0.193685787399075	0.961	0.896	9.24050911613666e-16	RCHACV	1.42309150785039e-17	Expanded NK-treated
APOE	3.65755131471072e-20	-0.214321945153081	0.251	0.293	1.09093783063877e-15	RCHACV	1.64779720480246e-17	Expanded NK-treated
NLRC5	1.20914321546864e-19	0.131987344634386	0.444	0.215	3.60651146877831e-15	RCHACV	5.34464115260072e-17	Expanded NK-treated
TAPBP	2.67734722346054e-19	0.156905343163897	0.767	0.554	7.98572356341575e-15	RCHACV	1.16152247044463e-16	Expanded NK-treated
RPL13A	5.10989233596673e-19	0.0995329653943813	1	1	1.5241275870488e-14	RCHACV	2.17653541372168e-16	Expanded NK-treated
MT2A	7.58537484377984e-19	0.222312530509449	0.705	0.508	2.26248975465421e-14	RCHACV	3.17326029402197e-16	Expanded NK-treated
IFI6	1.2675562789448e-18	0.105639370865628	0.298	0.11	3.78074011320866e-14	RCHACV	5.20965630646313e-16	Expanded NK-treated
UBE2Q1	4.06065647316817e-17	0.12287551791358	0.536	0.297	1.21117200625187e-12	RCHACV	1.64015515856743e-14	Expanded NK-treated
NEXN	4.47135873963474e-17	0.107830385662241	0.355	0.158	1.33367217127085e-12	RCHACV	1.77543256260039e-14	Expanded NK-treated
HLA-DMA	6.28823764000857e-17	0.152926205204642	0.415	0.222	1.87559264088536e-12	RCHACV	2.45524238654135e-14	Expanded NK-treated
GZMB	6.88507749712216e-17	0.0759374294068965	0.055	0	2.05361206506663e-12	RCHACV	2.64420836926362e-14	Expanded NK-treated
IFI35	4.12048181183441e-16	0.0862295123474322	0.212	0.075	1.22901611001585e-11	RCHACV	1.55694399041685e-13	Expanded NK-treated
ERAP2	6.95995909496434e-16	0.11586659314157	0.484	0.254	2.07594699925501e-11	RCHACV	2.58811050345602e-13	Expanded NK-treated
NCF1	9.64562290677599e-16	0.0826968956650033	0.191	0.065	2.87699994440407e-11	RCHACV	3.53075012245377e-13	Expanded NK-treated
ADAR	4.31995359573395e-15	0.126453149027608	0.86	0.689	1.28851255899956e-10	RCHACV	1.55697773672706e-12	Expanded NK-treated
ECHS1	4.75160862510836e-15	0.127207542623874	0.896	0.75	1.41726230461107e-10	RCHACV	1.68660507970324e-12	Expanded NK-treated
CYBA	6.43697461730316e-15	0.147071527455118	0.995	0.982	1.91995641910301e-10	RCHACV	2.25073140835166e-12	Expanded NK-treated
TMSB4X	9.54241660792653e-15	0.18033950724594	1	1	2.84621660164625e-10	RCHACV	3.28750285108669e-12	Expanded NK-treated
CXCL10	1.01174368183442e-14	0.0207552178736427	0.033	0	3.01772787980753e-10	RCHACV	3.43508974410652e-12	Expanded NK-treated
IFI16	1.08048443324526e-14	0.136785757031323	0.911	0.772	3.22276091904064e-10	RCHACV	3.61607268823382e-12	Expanded NK-treated
YBX1	1.10283392252109e-14	-0.123131547816381	0.999	1	3.28942274070366e-10	RCHACV	3.63888595815515e-12	Expanded NK-treated
PRF1	1.1837273440234e-14	0.0428354188307735	0.043	0.003	3.5307035490186e-10	RCHACV	3.85155284561614e-12	Expanded NK-treated
DRAP1	1.22006183980304e-14	0.112972426113575	0.968	0.889	3.63907844958053e-10	RCHACV	3.9153957152145e-12	Expanded NK-treated
CD3D	1.72203271637514e-14	-0.121932642875256	0.123	0.166	5.13630698313213e-10	RCHACV	5.45162979007033e-12	Expanded NK-treated
TRBC1	1.88999104855415e-14	-0.11307972722681	0.104	0.161	5.63727630052247e-10	RCHACV	5.90357603926375e-12	Expanded NK-treated
APOL6	2.46930945203092e-14	0.0921132859884097	0.275	0.121	7.36520930257263e-10	RCHACV	7.61164638588531e-12	Expanded NK-treated
GSTO1	3.10975673270513e-14	0.111150993611066	0.933	0.824	9.27547140663959e-10	RCHACV	9.46133389312767e-12	Expanded NK-treated
RPL6	7.33465065906423e-14	-0.0965915253146488	0.999	1	2.18770625207909e-09	RCHACV	2.2029341152551e-11	Expanded NK-treated
SELENOH	1.08539961866315e-13	0.110581749848428	0.981	0.927	3.23742144258658e-09	RCHACV	3.21869074258502e-11	Expanded NK-treated
PARP9	1.25120472074049e-13	0.089730998600126	0.296	0.129	3.73196832055265e-09	RCHACV	3.66399662409842e-11	Expanded NK-treated
CHI3L2	1.27813245555785e-13	-0.0663938581630067	0.021	0.063	3.81228567519241e-09	RCHACV	3.69664309090788e-11	Expanded NK-treated
HBA1	1.32236963913118e-13	-0.137192040663578	0.13	0.166	3.94423192263657e-09	RCHACV	3.77794555316173e-11	Expanded NK-treated
TAP2	1.87874543558072e-13	0.0921571786172246	0.415	0.212	5.6037340107066e-09	RCHACV	5.30281558064451e-11	Expanded NK-treated
ISG15	2.45079196119586e-13	0.123096196863324	0.77	0.564	7.30997718265888e-09	RCHACV	6.83508372320659e-11	Expanded NK-treated
KLRB1	5.04807983993787e-13	0.0322285829042362	0.033	0	1.50569077385827e-08	RCHACV	1.39131019306146e-10	Expanded NK-treated
MYH9	6.25980610773314e-13	0.116242316805546	0.853	0.678	1.86711236775356e-08	RCHACV	1.70521485681238e-10	Expanded NK-treated
KLRD1	6.99340288786835e-13	0.0331134813446869	0.034	0.001	2.08592227936449e-08	RCHACV	1.88315459142634e-10	Expanded NK-treated
MDK	9.31536572729752e-13	0.126558891979084	0.987	0.952	2.77849413548103e-08	RCHACV	2.47989855560681e-10	Expanded NK-treated
RPS28	1.00001733502366e-12	-0.0966157887649493	1	1	2.98275170517507e-08	RCHACV	2.63229282107857e-10	Expanded NK-treated
APOC1	1.0663147454633e-12	-0.189339281868805	0.321	0.323	3.18049699129338e-08	RCHACV	2.77561728244096e-10	Expanded NK-treated
RPS21	1.16932731682318e-12	-0.114007855914594	0.999	1	3.48775258788849e-08	RCHACV	3.0103111045293e-10	Expanded NK-treated
MX1	1.55855372696187e-12	0.0788551370959468	0.191	0.072	4.64869820140917e-08	RCHACV	3.96872153929736e-10	Expanded NK-treated
CCL4	1.78914050552988e-12	0.11335070199657	0.048	0.001	5.33646938584398e-08	RCHACV	4.50690264763963e-10	Expanded NK-treated
GBP2	2.07983175756361e-12	0.0378817487617458	0.04	0.003	6.20351418328499e-08	RCHACV	5.18342750898327e-10	Expanded NK-treated
MT1X	2.31680464279426e-12	0.206352445106235	0.994	0.981	6.91033320806244e-08	RCHACV	5.71324024913065e-10	Expanded NK-treated
COX8A	2.53374324724918e-12	0.0891936917184899	0.993	0.97	7.55739598357014e-08	RCHACV	6.18312531805277e-10	Expanded NK-treated
DTX3L	2.76660876199193e-12	0.11082500536277	0.453	0.261	8.25196395439334e-08	RCHACV	6.68178798630773e-10	Expanded NK-treated
CARD16	2.97735100409239e-12	0.0406217082367212	0.084	0.019	8.88054483990638e-08	RCHACV	7.11738795641556e-10	Expanded NK-treated
TMSB10	4.73841457983058e-12	0.095132193553189	1	1	1.41332691672607e-07	RCHACV	1.12128119557264e-09	Expanded NK-treated
GUK1	5.49372111602402e-12	0.101635471376601	0.979	0.93	1.63861219727648e-07	RCHACV	1.28701404585095e-09	Expanded NK-treated
GSDMD	8.9388476259397e-12	0.0994837324653406	0.746	0.534	2.66619008138903e-07	RCHACV	2.0733701320088e-09	Expanded NK-treated
RPL34	9.79916605659191e-12	-0.103774722513934	0.999	1	2.92279725969967e-07	RCHACV	2.23566016022345e-09	Expanded NK-treated
NMI	9.82938474849598e-12	0.104135716970486	0.652	0.439	2.9318105889339e-07	RCHACV	2.23566016022345e-09	Expanded NK-treated
IGLC7	1.08663327232193e-11	-0.114453306164964	0.128	0.158	3.24110106135461e-07	RCHACV	2.44348631902678e-09	Expanded NK-treated
LINC01871	1.09517250820767e-11	0.0289159654549626	0.035	0.001	3.26657104023103e-07	RCHACV	2.44348631902678e-09	Expanded NK-treated
RPL37A	1.277001750765e-11	-0.0922956437339471	1	1	3.80891312200675e-07	RCHACV	2.82229434105392e-09	Expanded NK-treated
DYNC1H1	1.64171262849489e-11	0.115284733900131	0.857	0.702	4.89673625701169e-07	RCHACV	3.59443006988315e-09	Expanded NK-treated
GRK2	1.6659662458385e-11	0.0933788787940664	0.819	0.625	4.96907752146249e-07	RCHACV	3.61375844826468e-09	Expanded NK-treated
TOB1	1.72307743722542e-11	0.103588217231714	0.386	0.208	5.13942307201227e-07	RCHACV	3.70335184604404e-09	Expanded NK-treated
CKS1B	2.32712846644101e-11	0.123315911587353	0.928	0.84	6.94112607685361e-07	RCHACV	4.95614896211942e-09	Expanded NK-treated
HLA-DRB5	2.86983807845835e-11	0.0874259157728033	0.161	0.065	8.55986603661772e-07	RCHACV	6.05690960937332e-09	Expanded NK-treated
SP100	3.17731762345277e-11	0.0888230396108876	0.522	0.31	9.47698527547257e-07	RCHACV	6.64598392541321e-09	Expanded NK-treated
IFI44	3.20932394758219e-11	0.0380371963570421	0.075	0.016	9.5724505384534e-07	RCHACV	6.65352496637239e-09	Expanded NK-treated
PSMA4	3.35967523880969e-11	0.0996626996557706	0.989	0.961	1.00209033347977e-06	RCHACV	6.90413261575391e-09	Expanded NK-treated
PAX5	4.31711911981211e-11	0.134775264942543	0.924	0.808	1.28766711986636e-06	RCHACV	8.76828747173317e-09	Expanded NK-treated
TK1	4.34166281094911e-11	0.11169106202409	0.813	0.64	1.29498776662179e-06	RCHACV	8.76828747173317e-09	Expanded NK-treated
ARID4B	5.09460783256358e-11	0.103106731919719	0.83	0.66	1.51956867821874e-06	RCHACV	1.02009724524331e-08	Expanded NK-treated
TWISTNB	5.34476092942253e-11	0.105791244048479	0.834	0.67	1.59418184241886e-06	RCHACV	1.06111622282696e-08	Expanded NK-treated
MT-ND4L	6.78208003571282e-11	-0.206350428872727	0.954	0.913	2.02289101225206e-06	RCHACV	1.3351578907281e-08	Expanded NK-treated
DUT	7.31615263738085e-11	0.121557052617345	0.997	0.988	2.18218884715159e-06	RCHACV	1.42829589863268e-08	Expanded NK-treated
ITGA1	7.72780568548335e-11	0.0295965896566948	0.029	0.001	2.30497260180912e-06	RCHACV	1.49619259333734e-08	Expanded NK-treated
FCER1G	1.0304740283019e-10	0.0444761580444547	0.076	0.018	3.07359488421606e-06	RCHACV	1.9787635295925e-08	Expanded NK-treated
PSMA3	1.24200483612554e-10	0.0878839503244047	0.974	0.919	3.70452782471165e-06	RCHACV	2.36556482080594e-08	Expanded NK-treated
RABGAP1L	1.30174099408911e-10	0.148012274967713	0.585	0.4	3.88270286306958e-06	RCHACV	2.45934566681658e-08	Expanded NK-treated
C5orf56	1.33286072237148e-10	0.0965741480857482	0.453	0.266	3.97552367661741e-06	RCHACV	2.49799425143973e-08	Expanded NK-treated
CD2	1.43481148975643e-10	0.0442665966857243	0.038	0.004	4.27961223049649e-06	RCHACV	2.66772450559713e-08	Expanded NK-treated
KHSRP	1.63696956330341e-10	0.0971575446972175	0.827	0.656	4.88258911646509e-06	RCHACV	3.01962881570938e-08	Expanded NK-treated
RPL27A	2.03381157021278e-10	0.0668395135421305	0.999	1	6.06624977047365e-06	RCHACV	3.72235184807615e-08	Expanded NK-treated
SRSF7	2.2515454410208e-10	0.0898170691086024	0.995	0.981	6.71568458693275e-06	RCHACV	4.07869386948535e-08	Expanded NK-treated
TIMELESS	2.26332950455925e-10	0.085672239250949	0.439	0.252	6.75083291324887e-06	RCHACV	4.07869386948535e-08	Expanded NK-treated
SCAMP3	2.51227695781544e-10	0.0865091224129055	0.498	0.302	7.49336848207611e-06	RCHACV	4.49275666341544e-08	Expanded NK-treated
IFI44L	2.68022210917989e-10	0.0203720317557038	0.027	0.001	7.99429848505087e-06	RCHACV	4.75678510240586e-08	Expanded NK-treated
HNRNPF	3.2105291239268e-10	0.0700567341392104	0.987	0.952	9.57604521793647e-06	RCHACV	5.65511772828821e-08	Expanded NK-treated
TYROBP	3.44499916777527e-10	0.0606027261555671	0.128	0.043	1.02753990177233e-05	RCHACV	6.02283548533367e-08	Expanded NK-treated
HOPX	3.54875799344824e-10	0.0446261218765196	0.068	0.019	1.05848804670581e-05	RCHACV	6.15827803796384e-08	Expanded NK-treated
MRPS33	3.73340898087897e-10	0.090315646366984	0.703	0.512	1.11356389672677e-05	RCHACV	6.43107148493026e-08	Expanded NK-treated
CD2BP2	3.79766374496895e-10	0.0840684228182312	0.617	0.4	1.13272916521189e-05	RCHACV	6.49400500389691e-08	Expanded NK-treated
PSMB1	3.82672954870193e-10	0.0849163505613979	0.988	0.962	1.14139862249133e-05	RCHACV	6.49628935778552e-08	Expanded NK-treated
HLA-DQA2	4.49962479536253e-10	0.0626041165905269	0.108	0.033	1.34210308771278e-05	RCHACV	7.58364820726317e-08	Expanded NK-treated
MPO	5.00445453491262e-10	-0.0898506850157214	0.108	0.144	1.49267865412839e-05	RCHACV	8.37423974209985e-08	Expanded NK-treated
MRPL24	5.44524429313972e-10	0.0887912480700719	0.622	0.421	1.62415301531479e-05	RCHACV	9.04721546492087e-08	Expanded NK-treated
CCL3	5.58840113127532e-10	0.059795844571475	0.039	0.003	1.66685240542549e-05	RCHACV	9.21968121847795e-08	Expanded NK-treated
HIST1H3H	5.80335945276264e-10	0.0814318353447232	0.3	0.154	1.73096802397551e-05	RCHACV	9.5073637692217e-08	Expanded NK-treated
ATP6V1G1	6.37813122463933e-10	0.083693862992194	0.966	0.904	1.90240520037317e-05	RCHACV	1.03764222360851e-07	Expanded NK-treated
NUP42	6.52799062157347e-10	0.0720455136247104	0.509	0.296	1.94710376269672e-05	RCHACV	1.05469818132139e-07	Expanded NK-treated
RPL29	7.27419099994355e-10	-0.0833424227187347	0.999	0.999	2.16967294955316e-05	RCHACV	1.16720871613478e-07	Expanded NK-treated
ETV7	7.39825554049765e-10	0.0351812618023768	0.06	0.013	2.20667768006423e-05	RCHACV	1.17904035746421e-07	Expanded NK-treated
PSMB3	9.69315742976887e-10	0.085539494634753	0.987	0.954	2.89117806657716e-05	RCHACV	1.53433512910267e-07	Expanded NK-treated
KRT10	1.02876529234059e-09	0.0790461725701261	0.938	0.822	3.06849823746427e-05	RCHACV	1.61750902709148e-07	Expanded NK-treated
IL2RB	1.35937896643075e-09	0.0221699298241628	0.028	0.002	4.05461964317301e-05	RCHACV	2.12307806977155e-07	Expanded NK-treated
SCCPDH	1.73379563141405e-09	0.107873691163608	0.938	0.855	5.17139222981869e-05	RCHACV	2.68990928855212e-07	Expanded NK-treated
SPCS2	1.77470813884734e-09	0.0888726679976866	0.949	0.88	5.29342196573996e-05	RCHACV	2.73526891899846e-07	Expanded NK-treated
MANF	1.83716197718299e-09	0.110285210038615	0.855	0.719	5.4797030293437e-05	RCHACV	2.81301919212195e-07	Expanded NK-treated
UHRF1	2.3902506086434e-09	0.0899905967941341	0.942	0.838	7.12940049040066e-05	RCHACV	3.63612993562915e-07	Expanded NK-treated
LSM6	2.78878158765155e-09	0.0682355533076806	0.918	0.797	8.31809884148827e-05	RCHACV	4.21501846799438e-07	Expanded NK-treated
STRAP	2.914894528662e-09	0.0724415018712858	0.884	0.741	8.69425591064015e-05	RCHACV	4.37738680275415e-07	Expanded NK-treated
MT-ND5	3.08377616511641e-09	-0.136394552828537	0.999	0.998	9.19797916769272e-05	RCHACV	4.60150472740014e-07	Expanded NK-treated
SAP18	3.26359346270616e-09	0.0608066438789967	0.988	0.937	9.73432022121367e-05	RCHACV	4.83900025638084e-07	Expanded NK-treated
ELAC2	3.36907557815885e-09	0.0731337880537448	0.539	0.33	0.000100489417269744	RCHACV	4.96398324336651e-07	Expanded NK-treated
DNPEP	3.76170282765789e-09	0.0758697313359039	0.648	0.447	0.000112200310240552	RCHACV	5.50783825897133e-07	Expanded NK-treated
RPL28	3.92765994475343e-09	-0.0669677990634838	1	1	0.00011715031317216	RCHACV	5.71511115066699e-07	Expanded NK-treated
FAM120A	4.93639267479159e-09	0.0760374952879346	0.778	0.594	0.000147237784311009	RCHACV	7.13857229582361e-07	Expanded NK-treated
KLRK1	5.63361407461718e-09	0.0226850356323111	0.023	0	0.000168033807003607	RCHACV	8.09685134515685e-07	Expanded NK-treated
DERL1	6.14872236853854e-09	0.0723111400291842	0.47	0.278	0.000183397942086399	RCHACV	8.78329993461904e-07	Expanded NK-treated
KLRC1	6.36388960314663e-09	0.0215134843790859	0.021	0	0.000189815735193055	RCHACV	9.03556616563128e-07	Expanded NK-treated
GBP5	6.56834149004282e-09	0.0214560559787741	0.037	0.003	0.000195913921623507	RCHACV	9.26967084862851e-07	Expanded NK-treated
HCST	7.19419300048496e-09	0.0394416954327305	0.064	0.015	0.000214581194625465	RCHACV	1.00921173306803e-06	Expanded NK-treated
COA6	7.44587898924255e-09	0.0914150257565425	0.826	0.677	0.000222088232612138	RCHACV	1.03830123262491e-06	Expanded NK-treated
C12orf45	7.94965074666283e-09	0.0652661580869779	0.683	0.46	0.000237114232820712	RCHACV	1.09536234860826e-06	Expanded NK-treated
LY6E	7.95422737552562e-09	0.0926811349781371	0.917	0.806	0.000237250739929803	RCHACV	1.09536234860826e-06	Expanded NK-treated
TOMM20	7.99534561027926e-09	0.0868622728999631	0.977	0.942	0.000238477173517799	RCHACV	1.09536234860826e-06	Expanded NK-treated
IRF2BP2	8.90146851916182e-09	0.0847322987668424	0.828	0.653	0.00026550410152104	RCHACV	1.21241106394421e-06	Expanded NK-treated
RNF213	9.27007728197069e-09	0.0733862305782828	0.489	0.287	0.00027649859508934	RCHACV	1.25531849991172e-06	Expanded NK-treated
SERHL2	9.44441890231205e-09	0.0400640456026569	0.101	0.034	0.000281698682599262	RCHACV	1.27157702083026e-06	Expanded NK-treated
ALYREF	9.95586189678799e-09	0.0662021197987737	0.948	0.854	0.000296953492795495	RCHACV	1.33078367552218e-06	Expanded NK-treated
RPL32	9.99777721824834e-09	-0.0781116193752771	1	0.999	0.000298203701088693	RCHACV	1.33078367552218e-06	Expanded NK-treated
XAF1	1.15438175973355e-08	0.0776343397973546	0.346	0.186	0.000344317447475727	RCHACV	1.52789273928124e-06	Expanded NK-treated
SRSF5	1.17110916431698e-08	0.0778900266410458	0.969	0.902	0.000349306730440827	RCHACV	1.54132440407045e-06	Expanded NK-treated
PCBP1	1.21017819420231e-08	0.078699022839227	0.972	0.925	0.000360959849984723	RCHACV	1.5838460645574e-06	Expanded NK-treated
YTHDF2	1.36638549858687e-08	0.0683483125334615	0.8	0.61	0.000407551802663507	RCHACV	1.77835072641082e-06	Expanded NK-treated
APOL3	1.38491596003754e-08	0.0626268126966613	0.278	0.137	0.000413078883400397	RCHACV	1.79250973457455e-06	Expanded NK-treated
RPL23A	1.53166635773921e-08	0.0578875578593472	1	0.999	0.000456850124522874	RCHACV	1.97155756938222e-06	Expanded NK-treated
CIAO2B	1.60117714854635e-08	0.0813304630668468	0.939	0.866	0.000477583108096919	RCHACV	2.04976923819647e-06	Expanded NK-treated
EIF3I	1.70087477383675e-08	0.0743132385545626	0.947	0.881	0.000507319918792287	RCHACV	2.16556485471052e-06	Expanded NK-treated
RPS14	1.73380513704822e-08	-0.0658282613394636	1	1	0.000517142058227371	RCHACV	2.19555961868263e-06	Expanded NK-treated
UBC	1.83748394534565e-08	0.0846710865480866	0.989	0.955	0.000548066336378247	RCHACV	2.30435302505232e-06	Expanded NK-treated
NOB1	1.83939051387196e-08	0.0799401771565602	0.661	0.467	0.000548635008572589	RCHACV	2.30435302505232e-06	Expanded NK-treated
TNFRSF14	1.9970793366918e-08	0.0430159990706107	0.107	0.035	0.000595668853755062	RCHACV	2.48859455429142e-06	Expanded NK-treated
HSPA14.1	2.03416395249985e-08	0.0691963081567405	0.542	0.338	0.000606730082112129	RCHACV	2.52139465159862e-06	Expanded NK-treated
PELP1	2.09886994541182e-08	0.0695784816465068	0.663	0.46	0.000626029938617985	RCHACV	2.58790664269278e-06	Expanded NK-treated
NUP62	2.14557470104909e-08	0.0736180212352686	0.831	0.667	0.000639960566081913	RCHACV	2.6316428545276e-06	Expanded NK-treated
OFD1	2.16412711611252e-08	0.0861054964695343	0.822	0.648	0.000645494194922881	RCHACV	2.64057322651916e-06	Expanded NK-treated
RPL8	2.33182992506054e-08	-0.0759669939184429	0.999	1	0.000695514911747809	RCHACV	2.83045490437271e-06	Expanded NK-treated
SDF2L1	2.51041776043851e-08	0.126371147254518	0.828	0.694	0.000748782305405995	RCHACV	3.03152355019552e-06	Expanded NK-treated
IFIT3	2.60340633242481e-08	0.0561361720959641	0.2	0.085	0.000776518006772349	RCHACV	3.12769231537006e-06	Expanded NK-treated
SERPINH1	2.6273110711964e-08	0.0633314845946932	0.319	0.166	0.00078364807320575	RCHACV	3.14030696249582e-06	Expanded NK-treated
CYC1	3.05221239051895e-08	0.0763979197415345	0.98	0.923	0.000910383389720086	RCHACV	3.62965379049174e-06	Expanded NK-treated
TRIM13	3.22669024033702e-08	0.071057184433879	0.651	0.438	0.000962424897985322	RCHACV	3.81776122527148e-06	Expanded NK-treated
